"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-05-26","2017","05","26","†","19.0","","11.0","","15.0","","3.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-05-27","2017","05","27","†","20.5","","13.5","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-05-28","2017","05","28","†","21.5","","9.5","","15.5","","2.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-05-29","2017","05","29","†","26.0","","15.0","","20.5","","0.0","","2.5","","3.8","","0.0","","3.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-05-30","2017","05","30","†","22.5","","12.0","","17.3","","0.7","","0.0","","9.4","","0.0","","9.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-05-31","2017","05","31","†","23.5","","9.5","","16.5","","1.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-01","2017","06","01","†","18.0","","9.5","","13.8","","4.2","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-02","2017","06","02","†","21.0","","8.0","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-03","2017","06","03","†","25.0","","9.5","","17.3","","0.7","","0.0","","6.4","","0.0","","6.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-04","2017","06","04","†","20.0","","11.5","","15.8","","2.2","","0.0","","4.4","","0.0","","4.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-05","2017","06","05","†","17.0","","12.0","","14.5","","3.5","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-06","2017","06","06","†","17.0","","13.0","","15.0","","3.0","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-07","2017","06","07","†","22.5","","7.0","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-08","2017","06","08","†","25.0","","7.5","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-09","2017","06","09","†","27.0","","10.5","","18.8","","0.0","","0.8","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-10","2017","06","10","†","28.5","","12.5","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-11","2017","06","11","†","33.5","","21.0","","27.3","","0.0","","9.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-12","2017","06","12","†","32.5","","19.5","","26.0","","0.0","","8.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-13","2017","06","13","†","24.0","","18.0","","21.0","","0.0","","3.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-14","2017","06","14","†","24.0","","14.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-15","2017","06","15","†","23.0","","14.0","","18.5","","0.0","","0.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-16","2017","06","16","†","30.5","","16.0","","23.3","","0.0","","5.3","","4.4","","0.0","","4.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-17","2017","06","17","†","28.5","","18.0","","23.3","","0.0","","5.3","","64.6","","0.0","","64.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-18","2017","06","18","†","29.5","","18.0","","23.8","","0.0","","5.8","","2.6","","0.0","","2.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-19","2017","06","19","†","26.5","","17.0","","21.8","","0.0","","3.8","","0.6","","0.0","","0.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-20","2017","06","20","†","23.0","","16.0","","19.5","","0.0","","1.5","","5.4","","0.0","","5.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-21","2017","06","21","†","23.5","","12.5","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-22","2017","06","22","†","24.0","","10.5","","17.3","","0.7","","0.0","","39.4","","0.0","","39.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-23","2017","06","23","†","25.0","","18.0","","21.5","","0.0","","3.5","","1.0","","0.0","","1.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-24","2017","06","24","†","25.0","","13.5","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-25","2017","06","25","†","23.0","","13.5","","18.3","","0.0","","0.3","","2.4","","0.0","","2.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-26","2017","06","26","†","22.0","","13.0","","17.5","","0.5","","0.0","","4.6","","0.0","","4.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-27","2017","06","27","†","20.0","","9.0","","14.5","","3.5","","0.0","","3.2","","0.0","","3.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-28","2017","06","28","†","24.5","","9.5","","17.0","","1.0","","0.0","","3.4","","0.0","","3.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-29","2017","06","29","†","27.0","","14.5","","20.8","","0.0","","2.8","","4.8","","0.0","","4.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-06-30","2017","06","30","†","28.0","","19.5","","23.8","","0.0","","5.8","","1.0","","0.0","","1.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-01","2017","07","01","†","26.0","","19.0","","22.5","","0.0","","4.5","","0.5","","0.0","","0.5","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-02","2017","07","02","†","27.5","","13.0","","20.3","","0.0","","2.3","","2.4","","0.0","","2.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-03","2017","07","03","†","25.5","","13.0","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-04","2017","07","04","†","26.0","","12.5","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-05","2017","07","05","†","27.0","","11.5","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-06","2017","07","06","†","29.5","","13.0","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-07","2017","07","07","†","28.0","","18.0","","23.0","","0.0","","5.0","","12.8","","0.0","","12.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-08","2017","07","08","†","24.0","","16.5","","20.3","","0.0","","2.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-09","2017","07","09","†","26.5","","13.5","","20.0","","0.0","","2.0","","6.4","","0.0","","6.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-10","2017","07","10","†","25.5","","16.0","","20.8","","0.0","","2.8","","1.0","","0.0","","1.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-11","2017","07","11","†","28.5","","15.5","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-12","2017","07","12","†","28.0","","17.5","","22.8","","0.0","","4.8","","6.2","","0.0","","6.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-13","2017","07","13","†","19.0","","15.0","","17.0","","1.0","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-14","2017","07","14","†","26.5","","15.5","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-15","2017","07","15","†","29.0","","17.0","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-16","2017","07","16","†","26.5","","15.5","","21.0","","0.0","","3.0","","2.6","","0.0","","2.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-17","2017","07","17","†","26.5","","19.0","","22.8","","0.0","","4.8","","2.0","","0.0","","2.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-18","2017","07","18","†","28.0","","15.0","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-19","2017","07","19","†","31.0","","17.0","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-20","2017","07","20","†","24.5","","14.0","","19.3","","0.0","","1.3","","38.0","","0.0","","38.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-21","2017","07","21","†","29.0","","15.5","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-22","2017","07","22","†","26.0","","19.0","","22.5","","0.0","","4.5","","1.6","","0.0","","1.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-23","2017","07","23","†","24.0","","19.0","","21.5","","0.0","","3.5","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-24","2017","07","24","†","22.5","","17.0","","19.8","","0.0","","1.8","","3.4","","0.0","","3.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-25","2017","07","25","†","24.5","","15.5","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-26","2017","07","26","†","22.5","","12.0","","17.3","","0.7","","0.0","","11.2","","0.0","","11.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-27","2017","07","27","†","27.5","","17.0","","22.3","","0.0","","4.3","","3.4","","0.0","","3.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-28","2017","07","28","†","23.0","","16.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-29","2017","07","29","†","27.5","","14.0","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-30","2017","07","30","†","29.5","","19.0","","24.3","","0.0","","6.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-07-31","2017","07","31","†","30.0","","15.5","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-01","2017","08","01","†","30.5","","17.0","","23.8","","0.0","","5.8","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-02","2017","08","02","†","30.0","","11.0","","20.5","","0.0","","2.5","","58.8","","0.0","","58.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-03","2017","08","03","†","28.0","","18.0","","23.0","","0.0","","5.0","","0.4","","0.0","","0.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-04","2017","08","04","†","26.0","","19.5","","22.8","","0.0","","4.8","","30.0","","0.0","","30.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-05","2017","08","05","†","21.5","","15.0","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-06","2017","08","06","†","25.5","","10.5","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-07","2017","08","07","†","22.0","","14.0","","18.0","","0.0","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-08","2017","08","08","†","26.0","","12.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-09","2017","08","09","†","29.0","","14.5","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-10","2017","08","10","†","28.0","","14.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-11","2017","08","11","†","25.0","","18.0","","21.5","","0.0","","3.5","","1.8","","0.0","","1.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-12","2017","08","12","†","26.0","","12.5","","19.3","","0.0","","1.3","","1.0","","0.0","","1.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-13","2017","08","13","†","26.5","","12.5","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-14","2017","08","14","†","27.0","","16.0","","21.5","","0.0","","3.5","","0.4","","0.0","","0.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-15","2017","08","15","†","26.5","","16.0","","21.3","","0.0","","3.3","","0.8","","0.0","","0.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-16","2017","08","16","†","24.5","","15.5","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-17","2017","08","17","†","24.5","","14.0","","19.3","","0.0","","1.3","","11.0","","0.0","","11.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-18","2017","08","18","†","27.0","","17.0","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-19","2017","08","19","†","24.0","","18.0","","21.0","","0.0","","3.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-20","2017","08","20","†","29.0","","13.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-21","2017","08","21","†","30.5","","15.5","","23.0","","0.0","","5.0","","1.2","","0.0","","1.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-22","2017","08","22","†","26.0","","19.5","","22.8","","0.0","","4.8","","3.8","","0.0","","3.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-23","2017","08","23","†","23.5","","13.0","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-24","2017","08","24","†","21.0","","12.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-25","2017","08","25","†","22.0","","8.5","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-26","2017","08","26","†","24.5","","7.5","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-27","2017","08","27","†","22.5","","8.0","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-28","2017","08","28","†","23.0","","13.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-29","2017","08","29","†","23.5","","14.5","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-30","2017","08","30","†","25.0","","11.0","","18.0","","0.0","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-08-31","2017","08","31","†","20.0","","13.5","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-01","2017","09","01","†","19.0","","5.5","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-02","2017","09","02","†","19.5","","5.0","","12.3","","5.7","","0.0","","8.0","","0.0","","8.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-03","2017","09","03","†","22.0","","14.5","","18.3","","0.0","","0.3","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-04","2017","09","04","†","27.0","","13.5","","20.3","","0.0","","2.3","","18.0","","0.0","","18.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-05","2017","09","05","†","21.5","","11.0","","16.3","","1.7","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-06","2017","09","06","†","22.0","","8.5","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-07","2017","09","07","†","20.0","","9.0","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-08","2017","09","08","†","19.0","","10.0","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-09","2017","09","09","†","18.5","","5.0","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-10","2017","09","10","†","21.5","","5.5","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-11","2017","09","11","†","24.0","","6.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-12","2017","09","12","†","26.0","","7.5","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-13","2017","09","13","†","26.5","","8.5","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-14","2017","09","14","†","28.5","","13.5","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-15","2017","09","15","†","27.0","","15.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-16","2017","09","16","†","28.0","","14.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-17","2017","09","17","†","28.5","","13.0","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-18","2017","09","18","†","28.5","","15.0","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-19","2017","09","19","†","28.5","","18.5","","23.5","","0.0","","5.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-20","2017","09","20","†","28.0","","15.5","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-21","2017","09","21","†","28.0","","14.5","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-22","2017","09","22","†","28.5","","14.5","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-23","2017","09","23","†","33.0","","14.5","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-24","2017","09","24","†","34.5","","18.0","","26.3","","0.0","","8.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-25","2017","09","25","†","32.5","","17.5","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-26","2017","09","26","†","32.5","","18.0","","25.3","","0.0","","7.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-27","2017","09","27","†","29.5","","17.0","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-28","2017","09","28","†","19.0","","12.0","","15.5","","2.5","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-29","2017","09","29","†","16.5","","4.5","","10.5","","7.5","","0.0","","6.4","","0.0","","6.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-09-30","2017","09","30","†","15.5","","5.5","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-01","2017","10","01","†","18.5","","1.5","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-02","2017","10","02","†","19.5","","4.0","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-03","2017","10","03","†","25.0","","6.5","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-04","2017","10","04","†","24.5","","14.0","","19.3","","0.0","","1.3","","0.8","","0.0","","0.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-05","2017","10","05","†","23.0","","8.0","","15.5","","2.5","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-06","2017","10","06","†","20.0","","12.5","","16.3","","1.7","","0.0","","3.8","","0.0","","3.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-07","2017","10","07","†","25.5","","16.0","","20.8","","0.0","","2.8","","4.6","","0.0","","4.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-08","2017","10","08","†","25.0","","18.0","","21.5","","0.0","","3.5","","6.6","","0.0","","6.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-09","2017","10","09","†","22.5","","14.5","","18.5","","0.0","","0.5","","4.0","","0.0","","4.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-10","2017","10","10","†","22.5","","10.0","","16.3","","1.7","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-11","2017","10","11","†","10.0","","8.0","","9.0","","9.0","","0.0","","3.2","","0.0","","3.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-12","2017","10","12","†","15.0","","6.5","","10.8","","7.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-13","2017","10","13","†","18.0","","13.0","","15.5","","2.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-14","2017","10","14","†","19.0","","10.5","","14.8","","3.2","","0.0","","12.2","","0.0","","12.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-15","2017","10","15","†","23.5","","14.5","","19.0","","0.0","","1.0","","4.4","","0.0","","4.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-16","2017","10","16","†","10.5","","3.5","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-17","2017","10","17","†","19.5","","-0.5","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-18","2017","10","18","†","22.0","","6.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-19","2017","10","19","†","20.5","","8.5","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-20","2017","10","20","†","21.0","","5.0","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-21","2017","10","21","†","21.0","","5.5","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2017-10-22","2017","10","22","†","24.0","","6.5","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
